SUBDIVISION,JAN,FEB,MAR,APR
TAMIL NADU,30.3,74.5,9.4,41.6
TAMIL NADU,21.8,10.9,13,93.8
TAMIL NADU,2.9,22.1,3.9,9.2
TAMIL NADU,0.3,4.1,18,17.1
TAMIL NADU,2.8,0.7,3,16.2
TAMIL NADU,4.1,11.1,24.4,128
TAMIL NADU,15.3,0.2,52.4,32.6
TAMIL NADU,7.2,7.5,1.8,58
TAMIL NADU,11.7,29.1,164.7,31.5
TAMIL NADU,7.9,0,41,41.4
TAMIL NADU,11.8,0.2,1.9,22.9
TAMIL NADU,4.3,11.2,8,91.5
TAMIL NADU,3,0.1,2.5,35.5
TAMIL NADU,3.9,30.9,30,20.3
TAMIL NADU,7.4,6.1,8.1,8.3
TAMIL NADU,8.3,2.3,21.7,108.8
COASTAL KARNATAKA,1.8,0.6,10.7,52.4
COASTAL KARNATAKA,3.2,0.3,4.9,10.2
COASTAL KARNATAKA,0.7,0,0,4.1
COASTAL KARNATAKA,2.4,0,4.8,23.7
COASTAL KARNATAKA,0,0.2,0,6.4
COASTAL KARNATAKA,23,0,0,0.5
COASTAL KARNATAKA,7,0,2.7,91.3
COASTAL KARNATAKA,0,3.1,0.9,46.1
COASTAL KARNATAKA,4,1,3.7,6.3
COASTAL KARNATAKA,0,0,5,6.2
COASTAL KARNATAKA,0,0,0,3.2
COASTAL KARNATAKA,1.1,0,0,30.5
COASTAL KARNATAKA,0,0.4,0.5,10.6
COASTAL KARNATAKA,0,0,0,7.2
COASTAL KARNATAKA,0.1,2.3,2,48.8
COASTAL KARNATAKA,0,0,0.3,25.2
COASTAL KARNATAKA,0,29.8,7.1,10.2
COASTAL KARNATAKA,3.4,0.3,3.9,11.4
COASTAL KARNATAKA,0,0,0,2.4
COASTAL KARNATAKA,2.1,0,0.1,72.7
COASTAL KARNATAKA,13,0,3.5,62.4
COASTAL KARNATAKA,6.5,3.1,0,44.8
COASTAL KARNATAKA,0.8,0.2,32.2,9.8
COASTAL KARNATAKA,0,0,14.8,46
COASTAL KARNATAKA,0,0,17.1,20.8
COASTAL KARNATAKA,12.3,2,0.1,7.3
COASTAL KARNATAKA,0,0,0.6,21.5
COASTAL KARNATAKA,0.1,29.3,21.7,36.3
COASTAL KARNATAKA,1.9,0.2,2.5,105.6
COASTAL KARNATAKA,1.2,0.2,0,19.3
COASTAL KARNATAKA,0,0,2.4,33.4
COASTAL KARNATAKA,0,0,0,25.4
COASTAL KARNATAKA,0,0.1,5.4,60.6
COASTAL KARNATAKA,7.4,0.6,1,16
COASTAL KARNATAKA,2,0,0.7,11.3
COASTAL KARNATAKA,0,0.9,23.3,14.7
COASTAL KARNATAKA,0,0,5.7,110.1
COASTAL KARNATAKA,0,0,15.5,43.3
COASTAL KARNATAKA,0,0,5.4,35.9
COASTAL KARNATAKA,0.1,0,0.2,26.9
COASTAL KARNATAKA,4.1,1.2,5.5,18.1
COASTAL KARNATAKA,0,1.7,0.3,77.2
COASTAL KARNATAKA,22.4,1.7,1.3,7.1
COASTAL KARNATAKA,0,0.7,18.2,3.3
COASTAL KARNATAKA,2.6,0,0,19.7
COASTAL KARNATAKA,0,1.5,3.9,41.7
COASTAL KARNATAKA,1.7,9.2,13.9,45.2
COASTAL KARNATAKA,16.5,0,8.4,55.6
COASTAL KARNATAKA,3.3,0,1.2,12
COASTAL KARNATAKA,0,1,0.2,3.9
COASTAL KARNATAKA,0,0,0.9,55.4
COASTAL KARNATAKA,0,0.5,0,35.4
COASTAL KARNATAKA,0.3,0,0,48.2
COASTAL KARNATAKA,0.5,0,21.6,61.1
COASTAL KARNATAKA,0.3,0,4.7,29.9
COASTAL KARNATAKA,0,0.8,1,78.4
COASTAL KARNATAKA,0,0,1.5,8.5
COASTAL KARNATAKA,0.5,0.1,1.7,46.6
COASTAL KARNATAKA,0,0,0,30.4
COASTAL KARNATAKA,0,0,8.5,40.7
COASTAL KARNATAKA,0,0,0.9,47.7
COASTAL KARNATAKA,0.2,3.4,0.1,31.6
COASTAL KARNATAKA,1.1,0.7,28.6,38.5
COASTAL KARNATAKA,0,0,2.6,5.8
COASTAL KARNATAKA,2.5,0,0,9.7
COASTAL KARNATAKA,3.7,0,0.8,11.8
COASTAL KARNATAKA,2,0,0.1,18.5
COASTAL KARNATAKA,2,0,6.3,43.7
COASTAL KARNATAKA,0,0,1.2,44.8
COASTAL KARNATAKA,0,0,2,30.9
COASTAL KARNATAKA,0,0.1,0.4,23.5
COASTAL KARNATAKA,0,0.5,0.2,17
COASTAL KARNATAKA,0,0,0,15.3
COASTAL KARNATAKA,0,0,5.5,25.8
COASTAL KARNATAKA,0.3,0,7,8
COASTAL KARNATAKA,0,0,8.1,20.3
COASTAL KARNATAKA,0,1.9,3.3,24.7
COASTAL KARNATAKA,0.3,0.5,0,11.8
COASTAL KARNATAKA,0.8,0.2,0.2,11.7
COASTAL KARNATAKA,0,0,0.8,78.6
COASTAL KARNATAKA,0.7,0,1.9,17
COASTAL KARNATAKA,0,0.3,0.3,3.2
COASTAL KARNATAKA,0,0,0,0
COASTAL KARNATAKA,4.3,6,34.2,46.7
COASTAL KARNATAKA,5.3,0,1.6,12.9
COASTAL KARNATAKA,0.3,0.1,4.8,6.2
COASTAL KARNATAKA,0,0,0.2,1.7
COASTAL KARNATAKA,0,0.2,0,32
COASTAL KARNATAKA,0,0,8.4,22.4
COASTAL KARNATAKA,1.7,0,0.1,5.2
COASTAL KARNATAKA,0.1,0,0.3,47.7
COASTAL KARNATAKA,0,0,0,17.2
COASTAL KARNATAKA,0,0.1,6.7,21.7
COASTAL KARNATAKA,3.5,0,6.3,72.9
COASTAL KARNATAKA,3.7,0,0.7,21.1
COASTAL KARNATAKA,0.3,0,0.4,20.3
COASTAL KARNATAKA,0.7,0,14.9,21.5
COASTAL KARNATAKA,0,0,1.4,6.6
COASTAL KARNATAKA,0,0.4,0.4,7.1
COASTAL KARNATAKA,14.9,0.5,0.9,25.8
COASTAL KARNATAKA,0.6,0.4,0.4,71.4
COASTAL KARNATAKA,0.6,11.2,0.5,30.9
COASTAL KARNATAKA,0.1,3.6,8.4,37.3
COASTAL KARNATAKA,0,0,6.3,24.7
COASTAL KARNATAKA,0.5,0.2,0,72.5
COASTAL KARNATAKA,1,0,4.7,5.9
COASTAL KARNATAKA,0,0,0.6,40.2
COASTAL KARNATAKA,0,14.8,161.4,33.4
COASTAL KARNATAKA,0.4,0,35.2,24.5
COASTAL KARNATAKA,14.4,0.4,3.5,62.2
COASTAL KARNATAKA,4.8,3.8,8.7,66.1
COASTAL KARNATAKA,NA,11.4,5.1,77
COASTAL KARNATAKA,2.4,19.6,19,28.5
COASTAL KARNATAKA,0,0.3,1.9,40.5
COASTAL KARNATAKA,1.4,1,32.3,72.2
NORTH INTERIOR KARNATAKA,3.5,18.8,7.1,67.2
NORTH INTERIOR KARNATAKA,0,0,0.3,22.5
NORTH INTERIOR KARNATAKA,3.5,0,0.1,6.9
NORTH INTERIOR KARNATAKA,0.2,0.3,8.5,11
NORTH INTERIOR KARNATAKA,0,6,2.6,16
NORTH INTERIOR KARNATAKA,21.3,0,0.2,2.6
NORTH INTERIOR KARNATAKA,1.1,0,12.1,96.9
NORTH INTERIOR KARNATAKA,1.3,0.3,2.4,16
NORTH INTERIOR KARNATAKA,2.4,0.1,10.1,11.8
NORTH INTERIOR KARNATAKA,0,0,4.5,2.5
NORTH INTERIOR KARNATAKA,0,0,5.1,3.1
NORTH INTERIOR KARNATAKA,0,12.5,0,42.6
NORTH INTERIOR KARNATAKA,0,0.9,0,16.3
NORTH INTERIOR KARNATAKA,0,0,0.6,19.5
NORTH INTERIOR KARNATAKA,26.5,2.4,25.6,32.4
NORTH INTERIOR KARNATAKA,0,1.2,0.2,22.7
NORTH INTERIOR KARNATAKA,0,21.1,22.7,11.7
NORTH INTERIOR KARNATAKA,5.9,0.2,2.3,22.5
NORTH INTERIOR KARNATAKA,10.6,0.3,0.1,13.2
NORTH INTERIOR KARNATAKA,2.6,0,0,25.1
NORTH INTERIOR KARNATAKA,0.2,0,1.2,33.6
NORTH INTERIOR KARNATAKA,24.5,1.5,0.2,30.2
NORTH INTERIOR KARNATAKA,0.2,13.2,32.9,21.4
NORTH INTERIOR KARNATAKA,5.1,0,6,42
NORTH INTERIOR KARNATAKA,0,0,7.3,34.3
NORTH INTERIOR KARNATAKA,24.8,1,2.1,4.5
NORTH INTERIOR KARNATAKA,0,1.4,4.4,9.3
NORTH INTERIOR KARNATAKA,0.5,28.4,13.2,18.2
NORTH INTERIOR KARNATAKA,2,24.9,2.7,49
NORTH INTERIOR KARNATAKA,0,0.3,3.1,9.5
NORTH INTERIOR KARNATAKA,0,0.1,4.5,30.6
NORTH INTERIOR KARNATAKA,0,1.9,0.6,24.8
NORTH INTERIOR KARNATAKA,0.1,2.8,13.6,50.1
NORTH INTERIOR KARNATAKA,1.2,0,0.3,29.5
NORTH INTERIOR KARNATAKA,13.9,0.4,0.1,30.1
NORTH INTERIOR KARNATAKA,0,18.4,5.9,13.3
NORTH INTERIOR KARNATAKA,0,14,12.8,63.4
NORTH INTERIOR KARNATAKA,0,4.9,43.4,15.6
NORTH INTERIOR KARNATAKA,0,0,5.5,11.1
NORTH INTERIOR KARNATAKA,2,0,0.1,31
NORTH INTERIOR KARNATAKA,10.7,3.9,7.2,11.2
NORTH INTERIOR KARNATAKA,0,3.2,0.4,30.2
NORTH INTERIOR KARNATAKA,6.7,0.8,3.1,31.6
NORTH INTERIOR KARNATAKA,0,3.2,30.3,12.3
NORTH INTERIOR KARNATAKA,0.3,0,0,11.2
NORTH INTERIOR KARNATAKA,0,7.6,3.8,44.2
NORTH INTERIOR KARNATAKA,8.6,6.7,11.1,13.9
NORTH INTERIOR KARNATAKA,0.9,0,7.9,40.1
NORTH INTERIOR KARNATAKA,0,1.5,6.4,15.2
NORTH INTERIOR KARNATAKA,0,6.8,4,8.2
NORTH INTERIOR KARNATAKA,0,0,4.5,17.3
NORTH INTERIOR KARNATAKA,0,8,0.1,32.1
NORTH INTERIOR KARNATAKA,0,0,0.1,38.9
NORTH INTERIOR KARNATAKA,0,0,16.9,19.7
NORTH INTERIOR KARNATAKA,0.1,0,10,30.7
NORTH INTERIOR KARNATAKA,0,2.8,1.1,30.2
NORTH INTERIOR KARNATAKA,0,0.9,5.5,25.5
NORTH INTERIOR KARNATAKA,2,0.2,7.3,46
NORTH INTERIOR KARNATAKA,0.1,0,0.6,26.2
NORTH INTERIOR KARNATAKA,0,0,14.9,17.2
NORTH INTERIOR KARNATAKA,0.1,0.6,6.4,32.1
NORTH INTERIOR KARNATAKA,0,5,2.9,58.8
NORTH INTERIOR KARNATAKA,0,10.9,33.9,34.4
NORTH INTERIOR KARNATAKA,0,0.8,4.3,16.9
NORTH INTERIOR KARNATAKA,1.3,0,0.5,14
NORTH INTERIOR KARNATAKA,13.4,0.3,5.5,10.6
NORTH INTERIOR KARNATAKA,1.2,0,11.8,34.6
NORTH INTERIOR KARNATAKA,1.9,15.8,2.7,41.2
NORTH INTERIOR KARNATAKA,0,0,4.1,14.9
NORTH INTERIOR KARNATAKA,0.4,0.2,1,31.5
NORTH INTERIOR KARNATAKA,0.9,0,0.3,23.9
NORTH INTERIOR KARNATAKA,0,2.4,1.3,19.5
NORTH INTERIOR KARNATAKA,0,0,0.2,10.1
NORTH INTERIOR KARNATAKA,0,0,5,23.9
NORTH INTERIOR KARNATAKA,8.2,1.1,5.6,7.2
NORTH INTERIOR KARNATAKA,0,0,5.5,35.1
NORTH INTERIOR KARNATAKA,0,1.2,10.7,34.8
NORTH INTERIOR KARNATAKA,0.5,13.2,0.8,35.1
NORTH INTERIOR KARNATAKA,2,13.1,2.4,7.3
NORTH INTERIOR KARNATAKA,0.1,0,1.6,51.5
NORTH INTERIOR KARNATAKA,6.2,0,10.3,12.1
NORTH INTERIOR KARNATAKA,0.1,0,0.8,13.8
NORTH INTERIOR KARNATAKA,0,0,0,0.2
NORTH INTERIOR KARNATAKA,0.4,3.9,6.2,14.3
NORTH INTERIOR KARNATAKA,2.9,0,6.8,20.8
NORTH INTERIOR KARNATAKA,11,7.4,1.4,23.2
NORTH INTERIOR KARNATAKA,0.4,0.9,0.5,2
NORTH INTERIOR KARNATAKA,1.3,1.6,1.5,38.3
NORTH INTERIOR KARNATAKA,0,0,21.6,10.7
NORTH INTERIOR KARNATAKA,4.8,0,0.1,7.8
NORTH INTERIOR KARNATAKA,0.2,0,1.3,47.3
NORTH INTERIOR KARNATAKA,0,0,0,12.7
NORTH INTERIOR KARNATAKA,0,0.1,6.5,11.4
NORTH INTERIOR KARNATAKA,4.2,0.3,0.2,35.3
NORTH INTERIOR KARNATAKA,28.3,0.1,5.4,11.8
NORTH INTERIOR KARNATAKA,0,0,0.5,20.5
NORTH INTERIOR KARNATAKA,4.3,0,14.8,22.6
NORTH INTERIOR KARNATAKA,0,0,0.4,6.1
NORTH INTERIOR KARNATAKA,0,3.4,0.6,3.9
NORTH INTERIOR KARNATAKA,0.4,2.6,0.1,8.4
NORTH INTERIOR KARNATAKA,2.1,0,0.1,22.1
NORTH INTERIOR KARNATAKA,3.8,7.9,0.3,14.7
NORTH INTERIOR KARNATAKA,0.3,1.5,15.2,24.9
NORTH INTERIOR KARNATAKA,2.6,2.7,1.6,29.9
NORTH INTERIOR KARNATAKA,5.8,0.8,5.5,52.5
NORTH INTERIOR KARNATAKA,0,0,16.8,12.1
NORTH INTERIOR KARNATAKA,11.7,6.8,7.7,27
NORTH INTERIOR KARNATAKA,0.4,9.2,109.2,22.8
NORTH INTERIOR KARNATAKA,0.3,0,9.9,17.4
NORTH INTERIOR KARNATAKA,9.6,2.5,0.5,15.5
NORTH INTERIOR KARNATAKA,0.5,7.2,7.2,41.2
NORTH INTERIOR KARNATAKA,28.5,6.2,0.4,35.4
NORTH INTERIOR KARNATAKA,1.2,6.1,3,25.4
NORTH INTERIOR KARNATAKA,0,6.1,29.2,26.4
NORTH INTERIOR KARNATAKA,2.4,0,27.5,50.8
SOUTH INTERIOR KARNATAKA,4.9,31.8,3,32.7
SOUTH INTERIOR KARNATAKA,1.9,0.5,6.7,42.6
SOUTH INTERIOR KARNATAKA,0.3,0,1.1,11.6
SOUTH INTERIOR KARNATAKA,1,0.5,5.2,43.5
SOUTH INTERIOR KARNATAKA,1.7,7.9,14.2,23.6
SOUTH INTERIOR KARNATAKA,14.1,1.5,2.2,4.8
SOUTH INTERIOR KARNATAKA,4.5,0,11.7,84.7
SOUTH INTERIOR KARNATAKA,8.3,2.4,9.3,44.4
SOUTH INTERIOR KARNATAKA,19.8,1.2,6.7,42.1
SOUTH INTERIOR KARNATAKA,0,1.1,7.5,27
SOUTH INTERIOR KARNATAKA,0.8,0.1,5.2,28.8
SOUTH INTERIOR KARNATAKA,0.8,4.6,2.7,41.7
SOUTH INTERIOR KARNATAKA,0,0.1,1,22.3
SOUTH INTERIOR KARNATAKA,0,0.6,1.7,16
SOUTH INTERIOR KARNATAKA,9.7,2.6,31.6,43.9
SOUTH INTERIOR KARNATAKA,0,0.1,0.2,23.9
SOUTH INTERIOR KARNATAKA,0.3,37.2,15.9,18.4
SOUTH INTERIOR KARNATAKA,11.1,0.7,13.9,41
SOUTH INTERIOR KARNATAKA,4.8,0,7.7,27.1
SOUTH INTERIOR KARNATAKA,8.4,0.4,1.7,42.8
SOUTH INTERIOR KARNATAKA,15.4,0,2.9,84.6
SOUTH INTERIOR KARNATAKA,16.1,1.2,0.3,33.1
SOUTH INTERIOR KARNATAKA,3.7,3.9,27.2,31.8
SOUTH INTERIOR KARNATAKA,0.9,0.1,5.8,38.7
SOUTH INTERIOR KARNATAKA,0,0.1,8.4,63
SOUTH INTERIOR KARNATAKA,23,0.4,7.1,37.5
SOUTH INTERIOR KARNATAKA,0.1,2.5,5.2,11.2
SOUTH INTERIOR KARNATAKA,0.6,44.3,24,43.4
SOUTH INTERIOR KARNATAKA,4.7,13.7,1.9,127.7
SOUTH INTERIOR KARNATAKA,5.2,6.6,10.8,27
SOUTH INTERIOR KARNATAKA,0,0,3,45.7
SOUTH INTERIOR KARNATAKA,0,10.4,0.5,35.8
SOUTH INTERIOR KARNATAKA,0,2.9,10.5,43.8
SOUTH INTERIOR KARNATAKA,5.9,0.4,1.1,40.9
SOUTH INTERIOR KARNATAKA,6.2,1.2,5.2,48.6
SOUTH INTERIOR KARNATAKA,0,6.2,34.7,15.7
SOUTH INTERIOR KARNATAKA,0.1,9.8,14.6,90.8
SOUTH INTERIOR KARNATAKA,0,3.9,17.4,40.7
SOUTH INTERIOR KARNATAKA,3.5,0,13.1,70.5
SOUTH INTERIOR KARNATAKA,0,0.1,0.7,60.1
SOUTH INTERIOR KARNATAKA,1.2,2.3,2.3,43.8
SOUTH INTERIOR KARNATAKA,0.1,2,0.5,45
SOUTH INTERIOR KARNATAKA,24.4,0.9,3.7,48.3
SOUTH INTERIOR KARNATAKA,0.2,24.3,37,21.7
SOUTH INTERIOR KARNATAKA,0.4,1.2,0.3,54.9
SOUTH INTERIOR KARNATAKA,0.1,2.4,14.8,62.5
SOUTH INTERIOR KARNATAKA,8.1,5.9,10,22.4
SOUTH INTERIOR KARNATAKA,4,0.1,3.2,70.7
SOUTH INTERIOR KARNATAKA,0.1,0.1,3.8,32.1
SOUTH INTERIOR KARNATAKA,0.1,13.3,0.8,6.5
SOUTH INTERIOR KARNATAKA,0.2,0,13,60.9
SOUTH INTERIOR KARNATAKA,0.3,10.7,0.6,40
SOUTH INTERIOR KARNATAKA,0.5,2.2,0.7,71
SOUTH INTERIOR KARNATAKA,1.8,0.5,8.9,38.5
SOUTH INTERIOR KARNATAKA,0.9,0.1,10.4,48.7
SOUTH INTERIOR KARNATAKA,0.4,1.4,2.5,68.5
SOUTH INTERIOR KARNATAKA,0,0.5,9.4,18.6
SOUTH INTERIOR KARNATAKA,3.3,1.3,13.1,60.6
SOUTH INTERIOR KARNATAKA,0.2,2.5,0.3,25.2
SOUTH INTERIOR KARNATAKA,0.3,0,15.3,42.4
SOUTH INTERIOR KARNATAKA,2.1,3.4,2.6,62.5
SOUTH INTERIOR KARNATAKA,1.4,6.9,5.5,81.3
SOUTH INTERIOR KARNATAKA,1.2,2.8,13,51.6
SOUTH INTERIOR KARNATAKA,0,0.1,0.7,23.6
SOUTH INTERIOR KARNATAKA,1,0.2,4.6,24.6
SOUTH INTERIOR KARNATAKA,4.2,0.9,2.5,24.7
SOUTH INTERIOR KARNATAKA,5.7,0,4.7,25.7
SOUTH INTERIOR KARNATAKA,0,8,8.5,47.5
SOUTH INTERIOR KARNATAKA,0,0,2.3,37.8
SOUTH INTERIOR KARNATAKA,1.4,5.4,4.3,49.5
SOUTH INTERIOR KARNATAKA,2,5.3,2.7,37.9
SOUTH INTERIOR KARNATAKA,0,1.1,0.1,26.9
SOUTH INTERIOR KARNATAKA,0,0,0.2,21.8
SOUTH INTERIOR KARNATAKA,0.1,0,4.3,34.5
SOUTH INTERIOR KARNATAKA,4.1,3.2,15.5,21
SOUTH INTERIOR KARNATAKA,0,0.1,2.6,66.9
SOUTH INTERIOR KARNATAKA,0,1.3,13.8,51.2
SOUTH INTERIOR KARNATAKA,0.5,7,2.6,40.1
SOUTH INTERIOR KARNATAKA,0.3,29.2,4.1,31.3
SOUTH INTERIOR KARNATAKA,0,0,7.2,79.1
SOUTH INTERIOR KARNATAKA,1.8,0.1,19.6,25.5
SOUTH INTERIOR KARNATAKA,0.1,0,2,18.3
SOUTH INTERIOR KARNATAKA,0,0,0.9,5.1
SOUTH INTERIOR KARNATAKA,2.1,7.9,75.4,39
SOUTH INTERIOR KARNATAKA,4.1,0.1,13.8,42.1
SOUTH INTERIOR KARNATAKA,13.9,9.2,3.9,26.2
SOUTH INTERIOR KARNATAKA,0.3,0,4.5,9.2
SOUTH INTERIOR KARNATAKA,0.2,2.9,11.9,71.4
SOUTH INTERIOR KARNATAKA,0,0.1,12.5,24
SOUTH INTERIOR KARNATAKA,4,0.1,5,15.2
SOUTH INTERIOR KARNATAKA,1,0.1,2.6,64.2
SOUTH INTERIOR KARNATAKA,0.2,0.3,0,28.6
SOUTH INTERIOR KARNATAKA,0,0.5,6.2,22.9
SOUTH INTERIOR KARNATAKA,11.7,2.4,3.9,54.6
SOUTH INTERIOR KARNATAKA,4.2,0.2,3.5,32.1
SOUTH INTERIOR KARNATAKA,1.1,0.2,1.5,49.8
SOUTH INTERIOR KARNATAKA,4.9,0.1,26.2,26
SOUTH INTERIOR KARNATAKA,0,0,3.5,31.6
SOUTH INTERIOR KARNATAKA,0.1,4.6,1.5,42.2
SOUTH INTERIOR KARNATAKA,1.4,15.5,0.3,46.3
SOUTH INTERIOR KARNATAKA,0.5,1.1,1.7,90.6
SOUTH INTERIOR KARNATAKA,2,11.4,2.3,20.6
SOUTH INTERIOR KARNATAKA,0.1,4.2,20.1,36.4
SOUTH INTERIOR KARNATAKA,9.1,12.8,16.4,62.2
SOUTH INTERIOR KARNATAKA,7.2,3.9,3.2,76
SOUTH INTERIOR KARNATAKA,0.2,0.1,35.4,24.7
SOUTH INTERIOR KARNATAKA,0.1,0.3,0.9,39.8
SOUTH INTERIOR KARNATAKA,0.8,20.7,108.9,24.9
SOUTH INTERIOR KARNATAKA,0.1,0.1,27.3,25.4
SOUTH INTERIOR KARNATAKA,7.9,1.7,5.6,71.1
SOUTH INTERIOR KARNATAKA,2.1,12.4,12.4,80.2
SOUTH INTERIOR KARNATAKA,4.6,5.5,8.1,99
SOUTH INTERIOR KARNATAKA,0.5,10.1,11.7,34.6
SOUTH INTERIOR KARNATAKA,0.4,2.4,17.7,46.7
SOUTH INTERIOR KARNATAKA,1.7,0.2,24.4,80.5
KERALA,28.7,44.7,51.6,160
KERALA,6.7,2.6,57.3,83.9
KERALA,3.2,18.6,3.1,83.6
KERALA,23.7,3,32.2,71.5
KERALA,1.2,22.3,9.4,105.9
KERALA,26.7,7.4,9.9,59.4
KERALA,18.8,4.8,55.7,170.8
KERALA,8,20.8,38.2,102.9
KERALA,54.1,11.8,61.3,93.8
KERALA,2.7,25.7,23.3,124.5
KERALA,3,4.3,18.2,51
KERALA,1.9,15,11.2,122.7
KERALA,3.1,5.2,20.7,75.7
KERALA,0.7,6.8,18.1,32.7
KERALA,16.9,23.5,42.7,106
KERALA,0,7.8,22,82.4
KERALA,2.9,47.6,79.4,38.1
KERALA,42.9,5,32.8,51.3
KERALA,43,6.1,33.9,65.9
KERALA,35.2,5.5,24.1,172
KERALA,43,4.7,15,171.3
KERALA,30.5,21.4,16.3,89.6
KERALA,24.7,0.7,78.9,43.5
KERALA,19.3,2.9,66.6,111
KERALA,4.1,16.5,76.9,93.4
KERALA,28.6,5.8,23.1,55.8
KERALA,18.8,35.3,49.6,86.5
KERALA,12.7,65.9,51.3,121.1
KERALA,12.8,29.8,58.9,210.7
KERALA,10.8,10.8,39,102.7
KERALA,3.3,0.3,19.2,126.9
KERALA,0.1,19.3,28.6,113
KERALA,1,9.3,36.9,139.5
KERALA,74.5,1.7,47.7,92.4
KERALA,23.9,8.3,18.1,120.7
KERALA,1.2,16.5,116,34
KERALA,6.5,21.2,58.7,175.5
KERALA,0.3,79,53.3,164.5
KERALA,13.6,3.6,24.9,172.8
KERALA,0.6,1.5,3.8,126.5
KERALA,15.9,4.6,12.7,101.9
KERALA,2.4,4.7,23.2,180.3
KERALA,83.5,14.6,38.4,107.5
KERALA,6.4,26.6,61.6,61.6
KERALA,4.4,9.9,12.7,104.1
KERALA,1.8,5.4,108.4,139.8
KERALA,22.2,27.3,98,142.2
KERALA,43,8.3,48.2,125
KERALA,0.6,1.8,4.5,98.1
KERALA,0.1,53.7,31.1,68.5
KERALA,6.6,6.5,41.6,175.9
KERALA,5.2,48.2,20.8,112.2
KERALA,13.1,22.6,18.5,132.4
KERALA,23.5,2.8,90.6,136.9
KERALA,4.2,6.3,28.2,125.9
KERALA,7.9,11.7,15.1,151.6
KERALA,1.2,16,25.7,70.2
KERALA,4.4,19.3,57.3,135.1
KERALA,3,21.4,6.3,150.7
KERALA,9.4,8.4,44.4,206.6
KERALA,13.7,31.3,11.4,94.1
KERALA,28.4,54.7,39.6,95.1
KERALA,30.2,24.8,69.8,96.3
KERALA,1.1,7.8,67.2,83.3
KERALA,9.1,0.9,28.3,109.8
KERALA,3,6.9,67.7,167.4
KERALA,14.3,0.1,24.6,70.1
KERALA,7.3,30.5,89.2,133.3
KERALA,2.7,6.4,19.4,117.2
KERALA,12.9,17.6,25.8,132.7
KERALA,31.6,18.5,20,113
KERALA,2.6,7.5,2.5,87.5
KERALA,0,0.3,12.3,131.5
KERALA,1.6,5.4,16,128
KERALA,5.2,21.4,63.4,123.8
KERALA,0.1,1.5,21,134.5
KERALA,1.1,15.7,28.3,102.3
KERALA,3.3,14.7,31.4,73.9
KERALA,2.4,30,11.7,42
KERALA,0,0.9,20.8,114.8
KERALA,7,6.8,28.5,75.9
KERALA,0.7,0.1,21.9,60.4
KERALA,0.2,1.5,0.9,13.1
KERALA,36.8,60,95.3,162.1
KERALA,61.2,6.1,29.3,66.6
KERALA,5.6,18.7,11.2,63.1
KERALA,0.6,0.8,4.3,57.2
KERALA,0.8,17.5,38.1,177.6
KERALA,10.3,0,30.1,141.5
KERALA,14.9,4.8,18,41.8
KERALA,10.9,4.4,33.2,97
KERALA,2.4,0.9,0.1,43
KERALA,0,17.8,20.1,66.5
KERALA,24.3,27.1,18.1,154.5
KERALA,10.3,6.5,37.3,134.9
KERALA,2.8,9.1,14.4,124.3
KERALA,2.1,1.5,36.1,60.6
KERALA,6,2.1,8.1,61.1
KERALA,1.8,23.8,21.4,111.6
KERALA,11.7,57.8,21.5,96.3
KERALA,16.5,28.3,7,238
KERALA,4.7,8.7,35.7,117.3
KERALA,0.7,50.9,82.1,134.4
KERALA,2.4,8.1,37.9,113.2
KERALA,19.8,7,25.3,205.9
KERALA,8.1,0.5,90.7,65.3
KERALA,0.5,5.6,7.3,138.5
KERALA,0.8,30.3,217.2,108.4
KERALA,3.3,1.5,62.6,69
KERALA,18.6,1,31.4,138.9
KERALA,20.5,45.7,24.1,165.2
KERALA,7.4,11,21,171.1
KERALA,3.9,40.1,49.9,49.3
KERALA,4.6,10.3,17.9,95.7
KERALA,3.1,5.8,50.1,214.1
LAKSHADWEEP,22.6,86.4,114.8,263.8
LAKSHADWEEP,99.3,9.6,32.6,40.4
LAKSHADWEEP,63.5,95,0,29.5
LAKSHADWEEP,0,0,13.5,13.2
LAKSHADWEEP,62.4,0,0,0
LAKSHADWEEP,17.8,0,24.4,33.8
LAKSHADWEEP,60.6,49.3,0,123.5
LAKSHADWEEP,18,9.2,5.6,162
LAKSHADWEEP,70.4,0,34.2,92.4
LAKSHADWEEP,2.3,0,32.8,34.3
LAKSHADWEEP,22.4,0,0,0
LAKSHADWEEP,11.4,54.6,8.1,118.6
LAKSHADWEEP,77,1.8,50.3,53.4
LAKSHADWEEP,10.4,0,53.3,10.2
LAKSHADWEEP,0,0,22.9,50.5
LAKSHADWEEP,0.3,13.2,32,28.7
LAKSHADWEEP,NA,68.6,NA,NA
LAKSHADWEEP,74.4,1.3,39.4,25.6
LAKSHADWEEP,82.6,NA,35.6,49.4
LAKSHADWEEP,37.6,0,16.8,82.4
LAKSHADWEEP,17.8,56.7,0,214.1
LAKSHADWEEP,43.7,1.6,25,0
LAKSHADWEEP,23.8,1,4.7,57.6
LAKSHADWEEP,2.3,7.5,15.5,32.6
LAKSHADWEEP,262.8,16,33.6,60.2
LAKSHADWEEP,108.2,14.7,40.7,40.4
LAKSHADWEEP,42.5,66.6,NA,1.4
LAKSHADWEEP,6.1,66.6,49.5,91
LAKSHADWEEP,14,24.6,14.2,0
LAKSHADWEEP,NA,0,0,28.5
